data_ref_corpus_2025,data_ref_pascoa_2026,data_ref_maio_2026,data_atual,dia_da_semana,antecedencia,rota_principal,sentido,tipo_assento,turno,buscas_corpus_2025,buscas_pascoa_2026,buscas_maio_2026,buscas_corpus_2026,pax_atual,capacidade_atual,vagas_restantes,ocupacao_atual,lf_corpus_2025,lf_pascoa_2026,lf_maio_2026,lf_atual,ratio_lf_corpus_2025,ratio_lf_pascoa_2026,ratio_lf_maio_2026,price_cc,tkm_corpus_2025,tkm_pascoa_2026,tkm_maio_2026,tkm_atual,mult_atual_aplicado,data_atualizacao,preco_cenario_atual,mult_flutuacao,preco_flutuacao,preco_maximo_feriado
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,BHZ-IPA,IPA-BHZ,semi leito,TARDE,499.0,671.0,464.0,585.0,26.0,42.0,16.0,0.619,0.6617,0.6962,0.2693,0.543,0.8206,0.78,2.0162,130.1183333333333,84.13499999999999,115.27000000000001,114.29,121.48,1.4019,2026-05-20 19:15:46.396348,141.9,1.24,175.96,154.7
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,BHZ-MCL,BHZ-MCL,semi leito,TARDE,791.0,452.0,932.0,965.0,33.0,64.0,31.0,0.5156,0.4749,0.4146,0.4922,0.5044,1.062,1.2167,1.0247,160.83125,,133.555,128.48000000000002,114.35,1.0075432989690722,,147.9,1.309338174375,193.65,189.9
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,BHZ-MCL,MCL-BHZ,semi leito,TARDE,923.0,710.0,565.0,763.0,30.0,64.0,34.0,0.4688,0.6251,0.5795,0.4646,0.4475,0.7159,0.7722,0.9632,167.33714285714288,,133.555,128.48000000000002,120.3,1.2852,2026-05-20 19:15:46.396348,163.9,1.3104,214.77,189.9
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,BHZ-RIO,BHZ-RIO,semi leito,TARDE,2051.0,1851.0,2267.0,2291.0,,,,0.0,0.4854,0.1542,0.3535,0.3549,0.7311,2.3019,1.004,164.52176470588233,146.55,177.215,251.77,,1.1465892940626472,,146.9,1.4277345615396861,209.73,305.52
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,BHZ-RIO,RIO-BHZ,semi leito,TARDE,11944.0,9270.0,14489.0,13881.0,134.0,145.0,11.0,0.9241,0.8676,0.9906,0.6781,0.9156,1.0553,0.9243,1.3502,292.132857142857,146.55,177.215,251.77,228.27,1.325803176253173,,148.9,1.9776000000000005,294.46,305.52
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,BHZ-SJK,SJK-BHZ,semi leito,TARDE,570.0,327.0,317.0,386.0,61.0,105.0,44.0,0.581,0.7144,0.9868,0.7536,0.5483,0.7675,0.5556,0.7276,317.99,276.76,326.86,307.54,315.51,1.7909572756788639,,255.9,1.3573625,347.35,531.72
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CAB-JDF,CAB-JDF,semi leito,TARDE,305.0,1948.0,1535.0,662.0,12.0,60.0,48.0,0.2,0.3987,0.7423,0.5817,0.3738,0.9374,0.5036,0.6426,161.51,95.34,128.52,134.85,94.4,1.2129,2026-05-21 21:27:11.648087,111.9,1.3104,146.63,154.16
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CAB-JDF,JDF-CAB,semi leito,TARDE,94.0,288.0,239.0,116.0,,,,0.0,0.1355,0.2816,0.2599,0.1491,1.1006,0.5294,0.5736,156.05753246753264,95.34,128.52,134.85,,1.2185479460093893,,83.9,1.0,83.9,154.16
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CAB-RIO,CAB-RIO,semi leito,TARDE,354.0,552.0,649.0,378.0,26.0,46.0,20.0,0.5652,0.5801,0.4995,0.9292,0.5091,0.8776,1.0193,0.5479,87.025,34.835,84.42,78.3,60.32,1.2995,2026-05-20 19:15:46.396348,76.9,1.206975,92.82,105.57
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CDG-RIO,CDG-RIO,semi leito,TARDE,191.0,241.0,212.0,255.0,12.0,43.0,31.0,0.2791,0.1475,0.3968,0.3083,0.2758,1.8691,0.695,0.8946,138.04,48.74,,,59.9,1.1785,,95.9,1.099993125,105.49,199.5
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CGR-SAO,CGR-SAO,semi leito,TARDE,324.0,428.0,491.0,522.0,24.0,60.0,36.0,0.4,0.329,0.4044,0.271,0.3507,1.066,0.8671,1.2942,330.71666666666664,216.11,266.57,245.63,196.11,1.3652751887810133,,204.9,1.2075,247.42,431.29
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CGR-SAO,SAO-CGR,semi leito,TARDE,657.0,585.0,981.0,1203.0,73.0,120.0,47.0,0.6083,0.398,0.332,0.4723,0.5431,1.3647,1.6357,1.1499,339.311,216.11,266.57,245.63,255.89,1.5755331168831168,,236.9,1.413684095099577,334.9,431.29
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CMP-GUR,GUR-CMP,semi leito,TARDE,39.0,118.0,169.0,54.0,12.0,45.0,33.0,0.2667,0.6706,0.5246,0.5263,0.2187,0.3262,0.417,0.4157,,,153.77,143.76,142.57,1.477,2026-05-20 19:15:46.396348,175.9,0.8497574399999999,149.47,172.8
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CMP-SAO,CMP-SAO,semi leito,TARDE,562.0,412.0,385.0,484.0,59.0,231.0,172.0,0.2554,0.2322,0.2303,0.1687,0.2516,1.0835,1.0928,1.4919,55.63875,36.97,35.42,33.675,36.65,1.3794406651549516,,55.9,1.02,57.02,41.8
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CMP-SAO,SAO-CMP,semi leito,TARDE,561.0,402.0,529.0,555.0,27.0,184.0,157.0,0.1467,0.2304,0.1507,0.2308,0.1234,0.5357,0.819,0.5348,54.99611650485437,36.97,35.42,33.675,29.01,1.2489308951141262,,54.9,1.0,54.9,41.8
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CMP-SJK,CMP-SJK,semi leito,TARDE,23.0,30.0,26.0,17.0,11.0,46.0,35.0,0.2391,0.1624,0.1789,0.1552,0.1136,0.6994,0.6346,0.7316,84.03333333333335,38.97,59.14,49.49,32.26,1.2559,2026-05-20 19:15:46.396348,55.9,1.0,55.9,83.0
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,CRG-SAO,CRG-SAO,semi leito,TARDE,369.0,862.0,970.0,429.0,30.0,42.0,12.0,0.7143,0.2291,0.5686,0.6531,0.4055,1.7699,0.7131,0.6209,98.5,68.48,101.06,81.36,82.37,1.8735,2026-05-18 21:14:04.089853,104.9,1.1025,115.65,164.71
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,GVS-SAO,GVS-SAO,semi leito,TARDE,173.0,95.0,168.0,178.0,33.0,64.0,31.0,0.5156,0.3693,0.0,0.5937,0.4358,1.18,,0.734,251.06421052631575,,,187.74,178.6,1.3382,2026-05-20 19:15:46.396348,184.9,1.309338174375,242.1,419.4
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,MCL-RIO,MCL-RIO,semi leito,TARDE,123.0,45.0,71.0,96.0,25.0,58.0,33.0,0.431,0.4118,0.2202,0.2203,0.2684,0.6517,1.2185,1.2182,,166.0,174.06,155.83,152.7,1.2389762803234476,,273.9,1.206975,330.59,441.0
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,MCL-SAO,MCL-SAO,semi leito,TARDE,244.0,82.0,122.0,166.0,30.0,60.0,30.0,0.5,0.3068,0.2136,0.2754,0.2812,0.9166,1.3164,1.021,272.3560606060607,176.655,204.03,214.365,176.07,1.3845,2026-05-20 19:15:46.396348,219.9,1.1549999999999998,253.98,413.6
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,MCL-SAO,SAO-MCL,semi leito,TARDE,193.0,129.0,219.0,433.0,43.0,64.0,21.0,0.6719,0.5313,0.2107,0.4034,0.46,0.8659,2.1832,1.1405,253.60047619047617,176.655,204.03,214.365,223.34,1.2967276653171365,,235.9,1.359815826940495,320.78,413.6
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,PNV-SAO,PNV-SAO,semi leito,TARDE,128.0,27.0,31.0,74.0,14.0,45.0,31.0,0.3111,0.3913,0.2507,0.2451,0.2594,0.6629,1.0347,1.0584,383.56333333333333,161.5,224.41,189.93,181.69,1.3594,2026-05-20 19:15:46.396348,249.9,1.1025,275.51,421.8
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,RAO-RIO,RAO-RIO,semi leito,TARDE,508.0,348.0,389.0,382.0,22.0,53.0,31.0,0.4151,0.6578,0.5759,0.6304,0.3839,0.5835,0.6665,0.6089,233.48,201.94,242.67,185.095,240.58,1.5224,2026-05-20 19:15:46.396348,281.9,1.0,281.9,359.66
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,RAO-SAO,RAO-SAO,semi leito,TARDE,1252.0,1316.0,1145.0,1257.0,42.0,46.0,4.0,0.913,0.3865,0.4432,0.3743,0.348,0.9005,0.7854,0.9299,160.76800000000006,78.24000000000001,110.09,99.7,103.69,1.3201,2026-05-20 19:15:46.396348,119.9,1.2069894202734375,144.72,148.52
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,RAO-SAO,SAO-RAO,semi leito,TARDE,1746.0,1462.0,2021.0,1734.0,56.0,97.0,41.0,0.5773,0.5215,0.3766,0.6357,0.4979,0.9549,1.3222,0.7833,171.33249999999992,78.24000000000001,110.09,99.7,110.17,1.2689,2026-05-14 13:23:03.427540,120.9,1.20708,145.94,148.52
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,RIO-SAO,RIO-SAO,semi leito,TARDE,15349.0,9373.0,17296.0,12019.0,111.0,158.0,47.0,0.7025,0.7359,0.5968,0.5693,0.7375,1.0022,1.2357,1.2954,182.2714448669203,137.245,222.75,218.65,222.0,1.7675,2026-05-26 20:59:24.854895,203.9,1.3,265.07,264.6
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,RIO-SAO,SAO-RIO,semi leito,TARDE,5562.0,3191.0,4221.0,4737.0,,,,0.0,0.5502,0.2105,0.2118,0.3023,0.5494,1.4358,1.427,128.63319148936156,137.245,222.75,218.65,,1.4351746323529393,,143.9,1.1025,158.65,264.6
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,RIO-UDI,RIO-UDI,semi leito,TARDE,1135.0,335.0,962.0,791.0,81.0,98.0,17.0,0.8265,0.4763,0.477,0.5458,0.6521,1.3692,1.3673,1.1947,349.83714285714285,243.775,273.615,337.41,260.13,1.1811,2026-05-28 13:04:49.915693,277.9,1.4350999999999998,398.81,549.45
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,RIO-UDI,UDI-RIO,semi leito,TARDE,224.0,134.0,174.0,193.0,31.0,56.0,25.0,0.5536,0.4819,0.5903,0.3515,0.4044,0.8391,0.6851,1.1506,291.58000000000004,243.775,273.615,337.41,239.8,1.317,2026-05-20 19:15:46.396348,260.9,1.1548687499999999,301.31,549.45
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,SAO-SJK,SAO-SJK,semi leito,TARDE,175.0,162.0,186.0,260.0,9.0,42.0,33.0,0.2143,0.1249,0.0797,0.1529,0.2078,1.6642,2.6074,1.359,52.11395348837208,26.9,42.075,36.98,29.34,1.1786019163763066,,36.9,1.1,40.59,55.2
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,SAO-SJK,SJK-SAO,semi leito,TARDE,282.0,199.0,244.0,231.0,,,,0.0,0.3913,0.0652,0.3708,0.1492,0.3814,2.2884,0.4025,45.02180451127828,26.9,42.075,36.98,,1.5101528718703976,,51.9,1.0,51.9,55.2
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,SAO-SJP,SAO-SJP,semi leito,TARDE,1272.0,963.0,1299.0,1289.0,24.0,84.0,60.0,0.2857,0.3636,0.2066,0.4469,0.2783,0.7652,1.3467,0.6227,178.67500000000004,103.44,133.565,126.67,139.48,1.5703,2026-05-18 21:14:04.089853,180.9,0.98,177.28,177.6
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,SAO-SJP,SJP-SAO,semi leito,TARDE,1094.0,1165.0,861.0,959.0,9.0,44.0,35.0,0.2045,0.4425,0.3263,0.3043,0.1956,0.4419,0.5994,0.6427,205.41625,103.44,133.565,126.67,130.57,1.6842,2026-05-20 19:15:46.396348,185.9,0.96,178.46,177.6
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,SAO-VIX,SAO-VIX,semi leito,TARDE,743.0,368.0,584.0,970.0,34.0,46.0,12.0,0.7391,0.5054,0.2078,0.4484,0.6401,1.2666,3.0809,1.4277,281.912,160.43,181.31,204.07,282.55,1.3052,2026-05-18 21:38:03.240909,213.9,1.7034241743749998,364.36,704.45
2025-06-22,2026-04-05,2026-05-03,2026-06-07,1,10,SAO-VIX,VIX-SAO,semi leito,TARDE,455.0,399.0,366.0,501.0,32.0,46.0,14.0,0.6957,0.297,0.6022,0.3052,0.5528,1.8614,0.918,1.8113,400.1146666666666,160.43,181.31,204.07,259.87,1.2667,2026-05-18 21:38:03.240909,207.9,1.5597956334127077,324.28,704.45
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CMP-GUR,CMP-GUR,semi leito,MADRUGADA,3.0,11.0,18.0,10.0,9.0,45.0,36.0,0.2,0.0,0.0,0.0,0.1566,,,,,,,,82.57,1.240169013679591,,121.9,0.85,103.62,172.8
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CMP-SAO,CMP-SAO,semi leito,MADRUGADA,162.0,224.0,120.0,146.0,7.0,47.0,40.0,0.1489,0.0993,0.2213,0.0958,0.1015,1.0225,0.4588,1.0594,55.550000000000004,27.71,36.85,31.01,24.33,1.4645,2026-05-20 20:39:56.618565,43.9,0.98,43.02,41.8
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,RAO-SAO,RAO-SAO,semi leito,MADRUGADA,515.0,546.0,563.0,532.0,20.0,53.0,33.0,0.3774,0.2419,0.2782,0.3515,0.4755,1.9656,1.7091,1.3528,156.74466666666666,,107.15,96.51,91.45,1.1637,2026-05-20 20:39:56.618565,99.9,1.413692083857978,141.23,148.52
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,RAO-SAO,SAO-RAO,semi leito,MADRUGADA,665.0,422.0,583.0,731.0,,,,0.0,0.3411,0.4225,0.5923,0.4857,1.4241,1.1495,0.8199,165.704,,107.15,96.51,,1.0989898989898996,,104.9,1.42,148.96,148.52
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,RIO-SAO,RIO-SAO,leito,MADRUGADA,3080.0,2254.0,3783.0,2577.0,,,,0.0,0.3234,0.2977,0.586,0.8883,2.747,2.9842,1.5158,151.76446153846138,,156.67,157.16,,1.3588166666666661,,202.9,1.8,365.22,264.6
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,RIO-SAO,SAO-RIO,semi leito,MADRUGADA,2583.0,1353.0,1424.0,2050.0,18.0,56.0,38.0,0.3214,0.5417,0.1933,0.2593,0.3214,0.5934,1.6627,1.2398,105.83215686274502,,156.67,157.16,143.68,1.4781,2026-05-20 20:39:56.618565,155.9,1.3621971520774077,212.37,264.6
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BAT-SAO,BAT-SAO,semi leito,MANHA,90.0,90.0,55.0,71.0,11.0,45.0,34.0,0.2444,0.147,0.288,0.3096,0.2272,1.5457,0.7888,0.7337,199.27499999999998,109.03999999999999,92.525,109.74000000000001,105.35,1.2864,2026-05-20 20:39:56.618565,159.9,1.0,159.9,252.3
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BAT-SAO,SAO-BAT,semi leito,MANHA,152.0,127.0,55.0,140.0,7.0,45.0,38.0,0.1556,0.3722,0.364,0.1713,0.1448,0.3892,0.398,0.8455,223.725,109.03999999999999,92.525,109.74000000000001,112.04,1.3179,2026-05-20 20:39:56.618565,171.9,1.0,171.9,252.3
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-DTI,BHZ-DTI,semi leito,MANHA,155.0,97.0,125.0,98.0,3.0,46.0,43.0,0.0652,0.2191,0.1607,0.1625,0.0539,0.2459,0.3352,0.3315,177.87,69.83250000000001,119.2,107.285,75.9,1.1006830226199373,,115.9,1.0,115.9,189.44
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-DTI,DTI-BHZ,semi leito,MANHA,123.0,157.0,177.0,111.0,12.0,46.0,34.0,0.2609,0.3043,0.3006,0.2469,0.1905,0.626,0.6337,0.7716,148.79857142857145,69.83250000000001,119.2,107.285,64.73,1.2861,2026-05-20 20:39:56.618565,115.9,1.05,121.7,189.44
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-IPA,BHZ-IPA,semi leito,MANHA,105.0,108.0,164.0,147.0,6.0,42.0,36.0,0.1429,0.0996,0.0985,0.1938,0.1019,1.0236,1.0353,0.526,133.732,70.27250000000001,93.275,108.92,68.07,1.1856485338918514,,100.9,1.0,100.9,154.7
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-IPA,IPA-BHZ,semi leito,MANHA,173.0,268.0,201.0,195.0,14.0,42.0,28.0,0.3333,0.1729,0.1487,0.0933,0.1941,1.1228,1.3053,2.08,129.8,70.27250000000001,93.275,108.92,68.83,1.2349,2026-05-20 20:39:56.618565,90.9,1.1025,100.22,154.7
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-MCL,BHZ-MCL,semi leito,MANHA,213.0,181.0,313.0,214.0,8.0,64.0,56.0,0.125,0.1528,0.19,0.2167,0.125,0.8178,0.6579,0.5769,188.81999999999996,78.87333333333333,105.375,104.17500000000001,93.02,1.167403043691705,,107.9,1.02,110.06,189.9
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-MCL,MCL-BHZ,semi leito,MANHA,207.0,227.0,161.0,170.0,6.0,64.0,58.0,0.0938,0.2034,0.2983,0.094,0.0938,0.4609,0.3143,0.9972,195.07,78.87333333333333,105.375,104.17500000000001,94.4,1.1610424657534237,,100.9,1.0,100.9,189.9
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-RIO,BHZ-RIO,semi leito,MANHA,764.0,815.0,840.0,765.0,20.0,147.0,127.0,0.1361,0.2675,0.1566,0.236,0.129,0.4822,0.8235,0.5466,149.2490322580644,114.0075,170.255,150.99,81.8,1.1704766797129815,,106.9,1.0,106.9,305.52
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-RIO,RIO-BHZ,semi leito,MANHA,1858.0,1555.0,2575.0,1769.0,26.0,60.0,34.0,0.4333,0.4251,0.4249,0.5199,0.4072,0.958,0.9584,0.7833,286.83210526315776,114.0075,170.255,150.99,172.4,1.5964,2026-05-20 20:39:56.618565,178.9,1.379602599375,246.81,305.52
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BHZ-SAO,SAO-BHZ,semi leito,MANHA,1454.0,784.0,997.0,1366.0,15.0,45.0,30.0,0.3333,0.3512,0.298,0.362,0.3333,0.9492,1.1186,0.9208,199.04406249999997,99.095,108.705,126.56,117.5,1.5345,2026-05-20 20:39:56.618565,156.9,1.4093749999999998,221.13,301.5
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BRU-SAO,BRU-SAO,semi leito,MANHA,116.0,118.0,72.0,59.0,,,,0.0,0.4022,0.236,0.2644,0.2286,0.5683,0.9688,0.8646,166.06187500000001,63.87,80.55000000000001,72.64,,1.0,,79.9,1.1025,88.09,143.62
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,BRU-SAO,SAO-BRU,semi leito,MANHA,112.0,131.0,68.0,126.0,9.0,46.0,37.0,0.1957,0.2198,0.2609,0.168,0.1892,0.8609,0.7253,1.1264,175.50047619047623,63.87,80.55000000000001,72.64,55.01,1.0751,2026-05-20 20:39:56.618565,85.9,1.05,90.2,143.62
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CAB-RIO,CAB-RIO,semi leito,MANHA,136.0,160.0,165.0,141.0,31.0,91.0,60.0,0.3407,0.3463,0.4967,0.5434,0.3081,0.8895,0.6203,0.5669,84.48368421052632,36.11000000000001,54.86,60.94,50.84,1.4192,2026-05-20 20:39:56.618565,76.9,1.245,95.74,105.57
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CAB-RIO,RIO-CAB,semi leito,MANHA,87.0,175.0,131.0,140.0,18.0,92.0,74.0,0.1957,0.1342,0.3644,0.3618,0.1907,1.4203,0.5232,0.5271,89.70615384615385,36.11000000000001,54.86,60.94,44.18,1.0,,50.9,1.0,50.9,105.57
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CDG-RIO,CDG-RIO,semi leito,MANHA,96.0,161.0,189.0,183.0,18.0,46.0,28.0,0.3913,0.177,0.4441,0.3153,0.3851,2.1762,0.8671,1.2216,138.87375,50.075,79.18,76.065,71.29,1.0822,2026-05-20 20:39:56.618565,87.9,1.309338174375,115.09,199.5
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CDG-RIO,RIO-CDG,semi leito,MANHA,126.0,198.0,278.0,195.0,22.0,46.0,24.0,0.4783,0.4477,0.3217,0.2564,0.4709,1.0519,1.4639,1.8362,143.59500000000003,50.075,79.18,76.065,77.08,1.1982,2026-05-18 21:14:04.089853,96.9,1.4399437499999999,139.53,199.5
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CMP-SAO,CMP-SAO,semi leito,MANHA,162.0,224.0,120.0,146.0,12.0,138.0,126.0,0.087,0.0784,0.0692,0.0493,0.0683,0.8719,0.9875,1.3852,55.661475409836065,28.2825,31.19,29.35,23.57,1.428,2026-05-20 20:39:56.618565,51.9,1.0,51.9,41.8
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CMP-SAO,SAO-CMP,semi leito,MANHA,159.0,208.0,163.0,149.0,12.0,139.0,127.0,0.0863,0.0983,0.0661,0.0922,0.0683,0.695,1.034,0.7409,54.933571428571426,28.2825,31.19,29.35,23.9,1.3189426867545533,,47.9,1.0,47.9,41.8
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CMP-SJK,SJK-CMP,semi leito,MANHA,14.0,20.0,12.0,3.0,2.0,46.0,44.0,0.0435,0.0515,0.1683,0.0716,0.0146,0.2835,0.0868,0.204,81.53333333333335,,45.73,41.44,27.9,1.0982776054590566,,46.9,1.0,46.9,83.0
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CRG-SAO,CRG-SAO,semi leito,MANHA,78.0,167.0,205.0,82.0,,,,0.0,0.1719,0.2334,0.1178,0.1559,0.9066,0.668,1.3227,98.5,46.39666666666667,62.019999999999996,57.12,,1.2058893222506393,,61.9,1.0,61.9,164.71
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,CRG-SAO,SAO-CRG,semi leito,MANHA,102.0,165.0,134.0,95.0,2.0,42.0,40.0,0.0476,0.1497,0.2636,0.2612,0.0916,0.6118,0.3475,0.3508,103.25,46.39666666666667,62.019999999999996,57.12,64.9,1.2472781916447593,,63.9,1.0,63.9,164.71
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,MCE-RIO,MCE-RIO,semi leito,MANHA,42.0,92.0,34.0,27.0,17.0,46.0,29.0,0.3696,0.1998,0.3492,0.3103,0.3212,1.6076,0.92,1.0352,,48.81,61.94,44.46,45.14,1.5104,2026-05-18 21:14:04.089853,75.9,1.14,86.53,86.43
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,RAO-SAO,RAO-SAO,semi leito,MANHA,515.0,546.0,563.0,532.0,11.0,42.0,31.0,0.2619,0.1384,0.1314,0.2447,0.2481,1.7925,1.8883,1.014,158.2976190476191,69.07666666666667,77.55,74.92,62.45,1.4765,2026-05-20 20:39:56.618565,115.9,1.206975,139.89,148.52
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,RAO-SAO,SAO-RAO,semi leito,MANHA,665.0,422.0,583.0,731.0,1.0,42.0,41.0,0.0238,0.2354,0.3697,0.236,0.2766,1.1747,0.7481,1.172,164.07058823529417,69.07666666666667,77.55,74.92,87.9,1.2284778335191393,,111.9,1.208125,135.19,148.52
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,RIO-SAO,RIO-SAO,semi leito,MANHA,3080.0,2254.0,3783.0,2577.0,40.0,114.0,74.0,0.3509,0.3314,0.2339,0.4012,0.3175,0.9579,1.3572,0.7913,153.52775700934563,89.9975,121.96000000000001,115.575,106.45,1.4113,2026-05-20 20:39:56.618565,133.9,1.1025,147.62,264.6
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,RIO-SAO,SAO-RIO,semi leito,MANHA,2583.0,1353.0,1424.0,2050.0,70.0,112.0,42.0,0.625,0.3183,0.1529,0.267,0.3504,1.1011,2.2913,1.3123,108.90153153153132,89.9975,121.96000000000001,115.575,102.27,1.4209,2026-05-20 20:39:56.618565,127.9,1.1548687512765095,147.71,264.6
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,SAO-SJK,SAO-SJK,semi leito,MANHA,65.0,95.0,78.0,74.0,9.0,42.0,33.0,0.2143,0.0774,0.0864,0.1285,0.1412,1.8252,1.6346,1.0992,51.875757575757554,21.23,30.299999999999997,27.525,18.57,1.1341088487332347,,29.9,1.05,31.4,55.2
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,SAO-SJK,SJK-SAO,semi leito,MANHA,86.0,124.0,94.0,72.0,2.0,42.0,40.0,0.0476,0.082,0.2418,0.1904,0.1207,1.4729,0.4994,0.634,45.67040816326529,21.23,30.299999999999997,27.525,20.4,1.11374963734568,,34.9,1.0,34.9,55.2
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,SAO-SJP,SAO-SJP,semi leito,MANHA,432.0,301.0,256.0,358.0,18.0,46.0,28.0,0.3913,0.207,0.1891,0.1812,0.2944,1.4224,1.5567,1.6249,162.39793103448275,75.355,111.675,94.89,85.79,1.4773,2026-05-20 20:39:56.618565,138.9,1.1549999999999998,160.43,177.6
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,SAO-SJP,SJP-SAO,semi leito,MANHA,309.0,388.0,316.0,287.0,14.0,87.0,73.0,0.1609,0.2881,0.2207,0.2546,0.1418,0.4921,0.6424,0.5569,153.24142857142857,75.355,111.675,94.89,77.9,1.228,2026-05-20 20:39:56.618565,115.9,1.0,115.9,177.6
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,ANG-BHZ,ANG-BHZ,semi leito,NOITE,103.0,93.0,107.0,88.0,19.0,46.0,27.0,0.413,0.3579,0.4989,0.4979,0.3589,1.0026,0.7194,0.7208,,170.28,237.22500000000002,177.905,188.01,1.3686,2026-05-20 20:39:56.618565,209.9,1.20999375,253.98,397.6
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,ANG-BHZ,BHZ-ANG,semi leito,NOITE,53.0,121.0,85.0,57.0,9.0,43.0,34.0,0.2093,0.0858,0.4804,0.2834,0.1964,2.2888,0.4088,0.693,,170.28,237.22500000000002,177.905,138.57,1.0988,2026-05-20 20:39:56.618565,159.9,1.0,159.9,397.6
2025-06-23,2026-04-06,2026-05-04,2026-06-08,2,11,ARB-SAO,ARB-SAO,semi leito,NOITE,146.0,146.0,96.0,97.0,25.0,113.0,88.0,0.2212,0.2096,0.212,0.1649,0.2334,1.1137,1.101,1.4154,216.54588235294116,122.53,144.3,132.47,131.34,1.2037869303300153,,134.9,1.1025,148.73,317.4
